season,season_label,game_id,game,team,home_away,player,player_id,overall_rating,is_starting_xi,is_man_of_the_match
2324,2023/2024,1743581,2024-02-10 Augsburg-RB Leipzig,RBL,away,Dani Olmo,261212,7.01,True,False
2324,2023/2024,1743581,2024-02-10 Augsburg-RB Leipzig,RBL,away,David Raum,330538,7.01,True,False
2324,2023/2024,1743692,2024-05-18 Wolfsburg-Mainz 05,Mainz,away,Dominik Kohr,110165,7.01,True,False
2324,2023/2024,1743503,2024-01-21 Borussia M.Gladbach-Augsburg,Augsburg,away,Fredrik Jensen,322087,7.01,True,False
2324,2023/2024,1743415,2023-09-02 Werder Bremen-Mainz 05,Mainz,away,Karim Onisiwo,313405,7.01,True,False
2324,2023/2024,1743606,2024-03-02 Darmstadt-Augsburg,Augsburg,away,Kevin Mbabu,115230,7.01,True,False
2324,2023/2024,1743566,2023-12-16 Mainz 05-FC Heidenheim,FC Heidenheim,away,Kevin Müller,136812,7.01,True,False
2324,2023/2024,1743661,2024-04-27 Bayern Munich-Eintracht Frankfurt,Eintracht Frankfurt,away,Kevin Trapp,66424,7.01,True,False
2324,2023/2024,1743690,2024-05-18 Bayer Leverkusen-Augsburg,Augsburg,away,Mads Pedersen,339673,7.01,True,False
2324,2023/2024,1743547,2023-12-03 Mainz 05-Freiburg,Freiburg,away,Manuel Gulde,77451,7.01,False,False
2324,2023/2024,1743441,2023-09-29 Hoffenheim-Borussia Dortmund,Borussia Dortmund,away,Marco Reus,41330,7.01,True,False
2324,2023/2024,1743613,2024-03-10 Bochum-Freiburg,Freiburg,away,Matthias Ginter,110182,7.01,True,False
2324,2023/2024,1743462,2023-10-21 Darmstadt-RB Leipzig,RBL,away,Mohamed Simakan,372855,7.01,True,False
2324,2023/2024,1743671,2024-05-05 Union Berlin-Bochum,Bochum,away,Moritz Broschinski,465927,7.01,True,False
2324,2023/2024,1743614,2024-03-09 Augsburg-FC Heidenheim,FC Heidenheim,away,Niklas Beste,353193,7.01,True,False
2324,2023/2024,1743409,2023-09-01 Borussia Dortmund-FC Heidenheim,FC Heidenheim,away,Patrick Mainka,361425,7.01,True,False
2324,2023/2024,1743646,2024-04-13 Mainz 05-Hoffenheim,Hoffenheim,away,Pavel Kaderábek,90548,7.01,True,False
2324,2023/2024,1743613,2024-03-10 Bochum-Freiburg,Freiburg,away,Roland Sallai,243889,7.01,True,False
2324,2023/2024,1743541,2023-11-26 Hoffenheim-Mainz 05,Mainz,away,Silvan Widmer,103622,7.01,True,False
2324,2023/2024,1743636,2024-04-06 Freiburg-RB Leipzig,RBL,away,Xaver Schlager,262856,7.01,True,False
2324,2023/2024,1743622,2024-03-16 Hoffenheim-VfB Stuttgart,Stuttgart,away,Atakan Karazor,347884,7.0,True,False
2324,2023/2024,1743671,2024-05-05 Union Berlin-Bochum,Bochum,away,Bernardo,302588,7.0,True,False
2324,2023/2024,1743436,2023-09-30 RB Leipzig-Bayern Munich,Bayern,away,Dayot Upamecano,327721,7.0,True,False
2324,2023/2024,1743452,2023-10-07 Augsburg-Darmstadt,Darmstadt,away,Fabian Holland,112490,7.0,True,False
2324,2023/2024,1743649,2024-04-12 Augsburg-Union Berlin,Union Berlin,away,Frederik Rønnow,81842,7.0,True,False
2324,2023/2024,1743687,2024-05-12 Darmstadt-Hoffenheim,Hoffenheim,away,Grischa Prömel,278125,7.0,True,False
2324,2023/2024,1743552,2023-12-01 Darmstadt-FC Koln,FC Koln,away,Jan Thielmann,389376,7.0,True,False
2324,2023/2024,1743686,2024-05-10 Augsburg-VfB Stuttgart,Stuttgart,away,Leonidas Stergiou,401742,7.0,True,False
2324,2023/2024,1743685,2024-05-12 Bochum-Bayer Leverkusen,Leverkusen,away,Lukás Hrádecký,64846,7.0,True,False
2324,2023/2024,1743567,2023-12-15 Borussia M.Gladbach-Werder Bremen,Werder Bremen,away,Mitchell Weiser,108914,7.0,True,False
2324,2023/2024,1743613,2024-03-10 Bochum-Freiburg,Freiburg,away,Nicolas Höfler,90982,7.0,True,False
2324,2023/2024,1743691,2024-05-18 Eintracht Frankfurt-RB Leipzig,RBL,away,Nicolas Seiwald,418587,7.0,True,False
2324,2023/2024,1743567,2023-12-15 Borussia M.Gladbach-Werder Bremen,Werder Bremen,away,Olivier Deman,407284,7.0,True,False
2324,2023/2024,1743497,2024-01-13 Augsburg-Bayer Leverkusen,Leverkusen,away,Piero Hincapié,404832,7.0,True,False
2324,2023/2024,1743619,2024-03-16 Wolfsburg-Augsburg,Augsburg,away,Rubén Vargas,381550,7.0,True,False
2324,2023/2024,1743548,2023-12-02 Borussia M.Gladbach-Hoffenheim,Hoffenheim,away,Umut Tohumcu,438411,7.0,True,False
2324,2023/2024,1743457,2023-10-21 Wolfsburg-Bayer Leverkusen,Leverkusen,away,Amine Adli,389409,6.99,True,False
2324,2023/2024,1743513,2024-01-27 Hoffenheim-FC Heidenheim,FC Heidenheim,away,Jan Schöppner,401079,6.99,True,False
2324,2023/2024,1743556,2023-12-09 Wolfsburg-Freiburg,Freiburg,away,Jordy Makengo,496922,6.99,True,False
2324,2023/2024,1743648,2024-04-13 Bochum-FC Heidenheim,FC Heidenheim,away,Kevin Sessa,354434,6.99,True,False
2324,2023/2024,1743681,2024-05-11 Freiburg-FC Heidenheim,FC Heidenheim,away,Kevin Sessa,354434,6.99,True,False
2324,2023/2024,1743671,2024-05-05 Union Berlin-Bochum,Bochum,away,Kevin Stöger,104011,6.99,True,False
2324,2023/2024,1743472,2023-11-04 Borussia Dortmund-Bayern Munich,Bayern,away,Manuel Neuer,13754,6.99,True,False
2324,2023/2024,1743481,2023-12-19 Borussia Dortmund-Mainz 05,Mainz,away,Marco Richter,346733,6.99,True,False
2324,2023/2024,1743624,2024-03-16 Darmstadt-Bayern Munich,Bayern,away,Matthijs de Ligt,320374,6.99,True,False
2324,2023/2024,1743558,2023-12-08 Hoffenheim-Bochum,Bochum,away,Maximilian Wittek,226599,6.99,True,False
2324,2023/2024,1743680,2024-05-11 RB Leipzig-Werder Bremen,Werder Bremen,away,Michael Zetterer,280191,6.99,True,False
2324,2023/2024,1743484,2023-12-20 Eintracht Frankfurt-Borussia M.Gladbach,Borussia M.Gladbach,away,Moritz Nicolas,322881,6.99,True,False
2324,2023/2024,1743685,2024-05-12 Bochum-Bayer Leverkusen,Leverkusen,away,Nathan Tella,395472,6.99,True,False
2324,2023/2024,1743475,2023-11-05 Wolfsburg-Werder Bremen,Werder Bremen,away,Olivier Deman,407284,6.99,True,False
2324,2023/2024,1743596,2024-02-17 FC Heidenheim-Bayer Leverkusen,Leverkusen,away,Patrik Schick,243565,6.99,True,False
2324,2023/2024,1743619,2024-03-16 Wolfsburg-Augsburg,Augsburg,away,Phillip Tietz,298145,6.99,True,False
2324,2023/2024,1743534,2023-11-11 Darmstadt-Mainz 05,Mainz,away,Robin Zentner,245634,6.99,True,False
2324,2023/2024,1743409,2023-09-01 Borussia Dortmund-FC Heidenheim,FC Heidenheim,away,Tim Kleindienst,129368,6.99,True,False
2324,2023/2024,1743657,2024-04-20 FC Koln-Darmstadt,Darmstadt,away,Tobias Kempe,291930,6.99,True,False
2324,2023/2024,1743424,2023-09-16 Bochum-Eintracht Frankfurt,Eintracht Frankfurt,away,Willian Pacho,432378,6.99,True,False
2324,2023/2024,1743515,2024-01-27 Augsburg-Bayern Munich,Bayern,away,Aleksandar Pavlovic,481079,6.98,True,False
2324,2023/2024,1743684,2024-05-11 FC Koln-Union Berlin,Union Berlin,away,András Schäfer,369687,6.98,True,False
2324,2023/2024,1743600,2024-03-02 Wolfsburg-VfB Stuttgart,Stuttgart,away,Angelo Stiller,407476,6.98,True,False
2324,2023/2024,1743473,2023-11-04 Union Berlin-Eintracht Frankfurt,Eintracht Frankfurt,away,Ansgar Knauff,403747,6.98,True,False
2324,2023/2024,1743584,2024-02-11 VfB Stuttgart-Mainz 05,Mainz,away,Anthony Caci,321145,6.98,True,False
2324,2023/2024,1743678,2024-05-05 FC Heidenheim-Mainz 05,Mainz,away,Anthony Caci,321145,6.98,True,False
2324,2023/2024,1743557,2023-12-10 FC Koln-Mainz 05,Mainz,away,Daniel Batz,91023,6.98,True,False
2324,2023/2024,1743667,2024-04-26 Bochum-Hoffenheim,Hoffenheim,away,David Jurásek,426258,6.98,False,False
2324,2023/2024,1743652,2024-04-21 Borussia Dortmund-Bayer Leverkusen,Leverkusen,away,Edmond Tapsoba,369446,6.98,True,False
2324,2023/2024,1743600,2024-03-02 Wolfsburg-VfB Stuttgart,Stuttgart,away,Enzo Millot,398374,6.98,True,False
2324,2023/2024,1743523,2024-02-03 Bochum-Augsburg,Augsburg,away,Ermedin Demirovic,351339,6.98,True,False
2324,2023/2024,1743441,2023-09-29 Hoffenheim-Borussia Dortmund,Borussia Dortmund,away,Felix Nmecha,367783,6.98,True,False
2324,2023/2024,1743590,2024-02-17 Wolfsburg-Borussia Dortmund,Borussia Dortmund,away,Gregor Kobel,336028,6.98,True,False
2324,2023/2024,1743654,2024-04-21 Freiburg-Mainz 05,Mainz,away,Jonathan Burkardt,363037,6.98,True,False
2324,2023/2024,1743456,2023-10-21 Freiburg-Bochum,Bochum,away,Kevin Stöger,104011,6.98,True,False
2324,2023/2024,1743506,2024-01-20 FC Heidenheim-Wolfsburg,Wolfsburg,away,Koen Casteels,73797,6.98,True,False
2324,2023/2024,1743448,2023-10-08 Bayer Leverkusen-FC Koln,FC Koln,away,Marvin Schwäbe,249897,6.98,True,False
2324,2023/2024,1743632,2024-03-31 Augsburg-FC Koln,FC Koln,away,Max Finkgräfe,497562,6.98,False,False
2324,2023/2024,1743660,2024-04-20 FC Heidenheim-RB Leipzig,RBL,away,Mohamed Simakan,372855,6.98,False,False
2324,2023/2024,1743601,2024-03-02 Mainz 05-Borussia M.Gladbach,Borussia M.Gladbach,away,Moritz Nicolas,322881,6.98,True,False
2324,2023/2024,1743556,2023-12-09 Wolfsburg-Freiburg,Freiburg,away,Noah Atubolu,428308,6.98,True,False
2324,2023/2024,1743499,2024-01-21 Bayern Munich-Werder Bremen,Werder Bremen,away,Senne Lynen,420405,6.98,True,False
2324,2023/2024,1743465,2023-10-29 Bayer Leverkusen-Freiburg,Freiburg,away,Vincenzo Grifo,121192,6.98,True,False
2324,2023/2024,1743565,2023-12-17 Bayer Leverkusen-Eintracht Frankfurt,Eintracht Frankfurt,away,Willian Pacho,432378,6.98,True,False
2324,2023/2024,1743553,2023-12-09 Borussia Dortmund-RB Leipzig,RBL,away,Xavi Simons,399772,6.98,True,False
2324,2023/2024,1743561,2023-12-09 FC Heidenheim-Darmstadt,Darmstadt,away,Aaron Seydel,330791,6.97,True,False
2324,2023/2024,1743622,2024-03-16 Hoffenheim-VfB Stuttgart,Stuttgart,away,Alexander Nübel,260770,6.97,True,False
2324,2023/2024,1743458,2023-10-21 Mainz 05-Bayern Munich,Bayern,away,Alphonso Davies,320040,6.97,True,False
2324,2023/2024,1743553,2023-12-09 Borussia Dortmund-RB Leipzig,RBL,away,Castello Lukeba,415172,6.97,True,False
2324,2023/2024,1743538,2023-11-25 Eintracht Frankfurt-VfB Stuttgart,Stuttgart,away,Dan-Axel Zagadou,342548,6.97,True,False
2324,2023/2024,1743557,2023-12-10 FC Koln-Mainz 05,Mainz,away,Dominik Kohr,110165,6.97,True,False
2324,2023/2024,1743396,2023-08-19 Wolfsburg-FC Heidenheim,FC Heidenheim,away,Florian Pick,333325,6.97,True,False
2324,2023/2024,1743625,2024-03-30 Bayern Munich-Borussia Dortmund,Borussia Dortmund,away,Ian Maatsen,384134,6.97,True,False
2324,2023/2024,1743582,2024-02-25 Eintracht Frankfurt-Wolfsburg,Wolfsburg,away,Koen Casteels,73797,6.97,True,False
2324,2023/2024,1743656,2024-04-20 Wolfsburg-Bochum,Bochum,away,Manuel Riemann,128289,6.97,True,False
2324,2023/2024,1743685,2024-05-12 Bochum-Bayer Leverkusen,Leverkusen,away,Odilon Kossounou,384516,6.97,True,False
2324,2023/2024,1743508,2024-01-28 Borussia Dortmund-Bochum,Bochum,away,Patrick Osterhage,422716,6.97,True,False
2324,2023/2024,1743536,2023-11-25 Union Berlin-Augsburg,Augsburg,away,Phillip Tietz,298145,6.97,True,False
2324,2023/2024,1743412,2023-09-03 Eintracht Frankfurt-FC Koln,FC Koln,away,Timo Hübers,296983,6.97,True,False
2324,2023/2024,1743557,2023-12-10 FC Koln-Mainz 05,Mainz,away,Tom Krauß,367182,6.97,True,False
2324,2023/2024,1743674,2024-05-04 FC Koln-Freiburg,Freiburg,away,Vincenzo Grifo,121192,6.97,True,False
2324,2023/2024,1743505,2024-01-20 Bochum-VfB Stuttgart,Stuttgart,away,Waldemar Anton,296768,6.97,True,False
2324,2023/2024,1743686,2024-05-10 Augsburg-VfB Stuttgart,Stuttgart,away,Angelo Stiller,407476,6.96,True,False
2324,2023/2024,1743432,2023-09-23 Borussia M.Gladbach-RB Leipzig,RBL,away,Benjamin Henrichs,296769,6.96,True,False
2324,2023/2024,1743659,2024-04-21 Werder Bremen-VfB Stuttgart,Stuttgart,away,Hiroki Ito,422717,6.96,True,False
2324,2023/2024,1743511,2024-01-26 Eintracht Frankfurt-Mainz 05,Mainz,away,Jonathan Burkardt,363037,6.96,True,False
2324,2023/2024,1743622,2024-03-16 Hoffenheim-VfB Stuttgart,Stuttgart,away,Josha Vagnoman,354241,6.96,True,False
2324,2023/2024,1743666,2024-04-28 Borussia M.Gladbach-Union Berlin,Union Berlin,away,Kevin Volland,92812,6.96,True,False
2324,2023/2024,1743601,2024-03-02 Mainz 05-Borussia M.Gladbach,Borussia M.Gladbach,away,Ko Itakura,369525,6.96,True,False
2324,2023/2024,1743566,2023-12-16 Mainz 05-FC Heidenheim,FC Heidenheim,away,Lennard Maloney,352891,6.96,True,False
2324,2023/2024,1743422,2023-09-16 Mainz 05-VfB Stuttgart,Stuttgart,away,Maximilian Mittelstädt,261020,6.96,False,False
2324,2023/2024,1743455,2023-10-21 Union Berlin-VfB Stuttgart,Stuttgart,away,Maximilian Mittelstädt,261020,6.96,True,False
2324,2023/2024,1743413,2023-09-02 Borussia M.Gladbach-Bayern Munich,Bayern,away,Min-Jae Kim,370912,6.96,True,False
2324,2023/2024,1743441,2023-09-29 Hoffenheim-Borussia Dortmund,Borussia Dortmund,away,Nico Schlotterbeck,371275,6.96,True,False
2324,2023/2024,1743533,2023-11-11 VfB Stuttgart-Borussia Dortmund,Borussia Dortmund,away,Ramy Bensebaini,288892,6.96,False,False
2324,2023/2024,1743498,2024-01-13 Darmstadt-Borussia Dortmund,Borussia Dortmund,away,Thomas Meunier,104376,6.96,True,False
2324,2023/2024,1743482,2023-12-20 Union Berlin-FC Koln,FC Koln,away,Timo Hübers,296983,6.96,True,False
2324,2023/2024,1743531,2023-11-11 Bochum-FC Koln,FC Koln,away,Timo Hübers,296983,6.96,True,False
2324,2023/2024,1743627,2024-03-30 Bayer Leverkusen-Hoffenheim,Hoffenheim,away,Wout Weghorst,115479,6.96,True,False
2324,2023/2024,1743571,2024-02-24 Bayern Munich-RB Leipzig,RBL,away,Xavi Simons,399772,6.96,True,False
2324,2023/2024,1743541,2023-11-26 Hoffenheim-Mainz 05,Mainz,away,Anthony Caci,321145,6.95,True,False
2324,2023/2024,1743610,2024-03-10 Eintracht Frankfurt-Hoffenheim,Hoffenheim,away,Anton Stach,401073,6.95,True,False
2324,2023/2024,1743549,2023-12-02 Bochum-Wolfsburg,Wolfsburg,away,Aster Vranckx,399957,6.95,True,False
2324,2023/2024,1743675,2024-05-03 Hoffenheim-RB Leipzig,RBL,away,Benjamin Sesko,424191,6.95,True,False
2324,2023/2024,1743406,2023-08-26 Bochum-Borussia Dortmund,Borussia Dortmund,away,Felix Nmecha,367783,6.95,True,False
2324,2023/2024,1743601,2024-03-02 Mainz 05-Borussia M.Gladbach,Borussia M.Gladbach,away,Florian Neuhaus,319448,6.95,True,False
2324,2023/2024,1743523,2024-02-03 Bochum-Augsburg,Augsburg,away,Iago Borduchi,355705,6.95,True,False
2324,2023/2024,1743573,2024-02-25 Borussia Dortmund-Hoffenheim,Hoffenheim,away,John Anthony Brooks,104899,6.95,True,False
2324,2023/2024,1743426,2023-09-17 Darmstadt-Borussia M.Gladbach,Borussia M.Gladbach,away,Jordan Siebatcheu,260812,6.95,True,False
2324,2023/2024,1743584,2024-02-11 VfB Stuttgart-Mainz 05,Mainz,away,Josuha Guilavogui,70105,6.95,True,False
2324,2023/2024,1743472,2023-11-04 Borussia Dortmund-Bayern Munich,Bayern,away,Leon Goretzka,115519,6.95,True,False
2324,2023/2024,1743674,2024-05-04 FC Koln-Freiburg,Freiburg,away,Manuel Gulde,77451,6.95,True,False
2324,2023/2024,1743638,2024-04-07 Wolfsburg-Borussia M.Gladbach,Borussia M.Gladbach,away,Max Wöber,301024,6.95,True,False
2324,2023/2024,1743690,2024-05-18 Bayer Leverkusen-Augsburg,Augsburg,away,Mert Kömür,474412,6.95,True,False
2324,2023/2024,1743556,2023-12-09 Wolfsburg-Freiburg,Freiburg,away,Philipp Lienhart,298446,6.95,True,False
2324,2023/2024,1743503,2024-01-21 Borussia M.Gladbach-Augsburg,Augsburg,away,Rubén Vargas,381550,6.95,True,False
2324,2023/2024,1743455,2023-10-21 Union Berlin-VfB Stuttgart,Stuttgart,away,Woo-yeong Jeong,366868,6.95,False,False
2324,2023/2024,1743577,2024-02-10 Union Berlin-Wolfsburg,Wolfsburg,away,Cédric Zesiger,383857,6.94,False,False
2324,2023/2024,1743666,2024-04-28 Borussia M.Gladbach-Union Berlin,Union Berlin,away,Danilho Doekhi,303076,6.94,True,False
2324,2023/2024,1743684,2024-05-11 FC Koln-Union Berlin,Union Berlin,away,Diogo Leite,361852,6.94,True,False
2324,2023/2024,1743434,2023-09-23 Augsburg-Mainz 05,Mainz,away,Edimilson Fernandes,130964,6.94,True,False
2324,2023/2024,1743521,2024-02-03 Mainz 05-Werder Bremen,Werder Bremen,away,Felix Agu,379190,6.94,True,False
2324,2023/2024,1743436,2023-09-30 RB Leipzig-Bayern Munich,Bayern,away,Jamal Musiala,395252,6.94,True,False
2324,2023/2024,1743526,2023-11-11 Bayern Munich-FC Heidenheim,FC Heidenheim,away,Jan Schöppner,401079,6.94,True,False
2324,2023/2024,1743606,2024-03-02 Darmstadt-Augsburg,Augsburg,away,Jeffrey Gouweleeuw,97351,6.94,True,False
2324,2023/2024,1743506,2024-01-20 FC Heidenheim-Wolfsburg,Wolfsburg,away,Joakim Mæhle,363652,6.94,True,False
2324,2023/2024,1743439,2023-09-30 Mainz 05-Bayer Leverkusen,Leverkusen,away,Jonathan Tah,134946,6.94,True,False
2324,2023/2024,1743684,2024-05-11 FC Koln-Union Berlin,Union Berlin,away,Jérôme Roussillon,97145,6.94,True,False
2324,2023/2024,1743643,2024-04-13 Bayern Munich-FC Koln,FC Koln,away,Marvin Schwäbe,249897,6.94,True,False
2324,2023/2024,1743624,2024-03-16 Darmstadt-Bayern Munich,Bayern,away,Mathys Tel,422885,6.94,False,False
2324,2023/2024,1743585,2024-02-24 Borussia M.Gladbach-Bochum,Bochum,away,Matús Bero,318295,6.94,True,False
2324,2023/2024,1743493,2024-01-13 Mainz 05-Wolfsburg,Wolfsburg,away,Maximilian Arnold,108919,6.94,True,False
2324,2023/2024,1743581,2024-02-10 Augsburg-RB Leipzig,RBL,away,Mohamed Simakan,372855,6.94,False,False
2324,2023/2024,1743547,2023-12-03 Mainz 05-Freiburg,Freiburg,away,Nicolas Höfler,90982,6.94,True,False
2324,2023/2024,1743604,2024-03-02 Bochum-RB Leipzig,RBL,away,Nicolas Seiwald,418587,6.94,True,False
2324,2023/2024,1743501,2024-01-20 Freiburg-Hoffenheim,Hoffenheim,away,Ozan Kabak,356743,6.94,True,False
2324,2023/2024,1743500,2024-01-20 RB Leipzig-Bayer Leverkusen,Leverkusen,away,Patrik Schick,243565,6.94,True,False
2324,2023/2024,1743542,2023-11-25 Werder Bremen-Bayer Leverkusen,Leverkusen,away,Robert Andrich,122140,6.94,True,False
2324,2023/2024,1743474,2023-11-04 Freiburg-Borussia M.Gladbach,Borussia M.Gladbach,away,Rocco Reitz,401014,6.94,True,False
2324,2023/2024,1743587,2024-02-24 Werder Bremen-Darmstadt,Darmstadt,away,Sebastian Polter,77471,6.94,True,False
2324,2023/2024,1743450,2023-10-06 Borussia M.Gladbach-Mainz 05,Mainz,away,Sepp van den Berg,351705,6.94,True,False
2324,2023/2024,1743436,2023-09-30 RB Leipzig-Bayern Munich,Bayern,away,Alphonso Davies,320040,6.93,True,False
2324,2023/2024,1743606,2024-03-02 Darmstadt-Augsburg,Augsburg,away,Arne Engels,410506,6.93,False,False
2324,2023/2024,1743447,2023-10-07 RB Leipzig-Bochum,Bochum,away,Cristian Gamboa,35776,6.93,True,False
2324,2023/2024,1743524,2024-02-02 FC Heidenheim-Borussia Dortmund,Borussia Dortmund,away,Jamie Gittens,436425,6.93,True,False
2324,2023/2024,1743446,2023-10-07 Borussia Dortmund-Union Berlin,Union Berlin,away,Janik Haberer,110272,6.93,True,False
2324,2023/2024,1743619,2024-03-16 Wolfsburg-Augsburg,Augsburg,away,Jeffrey Gouweleeuw,97351,6.93,True,False
2324,2023/2024,1743481,2023-12-19 Borussia Dortmund-Mainz 05,Mainz,away,Lee Jae-Sung,142959,6.93,True,False
2324,2023/2024,1743480,2023-11-03 Darmstadt-Bochum,Bochum,away,Manuel Riemann,128289,6.93,True,False
2324,2023/2024,1743436,2023-09-30 RB Leipzig-Bayern Munich,Bayern,away,Mathys Tel,422885,6.93,False,False
2324,2023/2024,1743397,2023-08-19 Hoffenheim-Freiburg,Freiburg,away,Matthias Ginter,110182,6.93,True,False
2324,2023/2024,1743570,2023-12-16 Darmstadt-Wolfsburg,Wolfsburg,away,Mattias Svanberg,282348,6.93,True,False
2324,2023/2024,1743668,2024-04-27 Augsburg-Werder Bremen,Werder Bremen,away,Milos Veljkovic,141399,6.93,True,False
2324,2023/2024,1743677,2024-05-04 VfB Stuttgart-Bayern Munich,Bayern,away,Min-Jae Kim,370912,6.93,True,False
2324,2023/2024,1743506,2024-01-20 FC Heidenheim-Wolfsburg,Wolfsburg,away,Moritz Jenz,425018,6.93,True,False
2324,2023/2024,1743590,2024-02-17 Wolfsburg-Borussia Dortmund,Borussia Dortmund,away,Nico Schlotterbeck,371275,6.93,True,False
2324,2023/2024,1743624,2024-03-16 Darmstadt-Bayern Munich,Bayern,away,Raphaël Guerreiro,115375,6.93,True,False
2324,2023/2024,1743511,2024-01-26 Eintracht Frankfurt-Mainz 05,Mainz,away,Sepp van den Berg,351705,6.93,True,False
2324,2023/2024,1743534,2023-11-11 Darmstadt-Mainz 05,Mainz,away,Tom Krauß,367182,6.93,True,False
2324,2023/2024,1743621,2024-03-15 FC Koln-RB Leipzig,RBL,away,Willi Orbán,104917,6.93,True,False
2324,2023/2024,1743462,2023-10-21 Darmstadt-RB Leipzig,RBL,away,Xavi Simons,399772,6.93,True,False
2324,2023/2024,1743651,2024-04-14 Darmstadt-Freiburg,Freiburg,away,Yannik Keitel,389375,6.93,True,False
2324,2023/2024,1743571,2024-02-24 Bayern Munich-RB Leipzig,RBL,away,Amadou Haidara,298837,6.92,True,False
2324,2023/2024,1743505,2024-01-20 Bochum-VfB Stuttgart,Stuttgart,away,Dan-Axel Zagadou,342548,6.92,True,False
2324,2023/2024,1743534,2023-11-11 Darmstadt-Mainz 05,Mainz,away,Danny da Costa,94934,6.92,True,False
2324,2023/2024,1743561,2023-12-09 FC Heidenheim-Darmstadt,Darmstadt,away,Emir Karic,377269,6.92,True,False
2324,2023/2024,1743575,2024-02-11 Hoffenheim-FC Koln,FC Koln,away,Eric Martel,404336,6.92,True,False
2324,2023/2024,1743457,2023-10-21 Wolfsburg-Bayer Leverkusen,Leverkusen,away,Granit Xhaka,89401,6.92,True,False
2324,2023/2024,1743498,2024-01-13 Darmstadt-Borussia Dortmund,Borussia Dortmund,away,Gregor Kobel,336028,6.92,True,False
2324,2023/2024,1743457,2023-10-21 Wolfsburg-Bayer Leverkusen,Leverkusen,away,Jonathan Tah,134946,6.92,True,False
2324,2023/2024,1743590,2024-02-17 Wolfsburg-Borussia Dortmund,Borussia Dortmund,away,Marco Reus,41330,6.92,True,False
2324,2023/2024,1743537,2023-11-25 Freiburg-Darmstadt,Darmstadt,away,Matej Maglica,427578,6.92,True,False
2324,2023/2024,1743694,2024-05-18 Werder Bremen-Bochum,Bochum,away,Matús Bero,318295,6.92,False,False
2324,2023/2024,1743506,2024-01-20 FC Heidenheim-Wolfsburg,Wolfsburg,away,Maximilian Arnold,108919,6.92,True,False
2324,2023/2024,1743617,2024-03-16 Union Berlin-Werder Bremen,Werder Bremen,away,Milos Veljkovic,141399,6.92,True,False
2324,2023/2024,1743569,2023-12-16 Augsburg-Borussia Dortmund,Borussia Dortmund,away,Niclas Füllkrug,104058,6.92,True,False
2324,2023/2024,1743426,2023-09-17 Darmstadt-Borussia M.Gladbach,Borussia M.Gladbach,away,Rocco Reitz,401014,6.92,True,False
2324,2023/2024,1743621,2024-03-15 FC Koln-RB Leipzig,RBL,away,Yussuf Poulsen,132943,6.92,False,False
2324,2023/2024,1743532,2023-11-11 Augsburg-Hoffenheim,Hoffenheim,away,Anton Stach,401073,6.91,True,False
2324,2023/2024,1743519,2024-02-03 Freiburg-VfB Stuttgart,Stuttgart,away,Atakan Karazor,347884,6.91,True,False
2324,2023/2024,1743628,2024-03-30 Eintracht Frankfurt-Union Berlin,Union Berlin,away,Brenden Aaronson,371012,6.91,True,False
2324,2023/2024,1743479,2023-11-05 FC Heidenheim-VfB Stuttgart,Stuttgart,away,Dan-Axel Zagadou,342548,6.91,True,False
2324,2023/2024,1743540,2023-11-24 FC Koln-Bayern Munich,Bayern,away,Eric Choupo-Moting,29809,6.91,True,False
2324,2023/2024,1743566,2023-12-16 Mainz 05-FC Heidenheim,FC Heidenheim,away,Jan Schöppner,401079,6.91,True,False
2324,2023/2024,1743406,2023-08-26 Bochum-Borussia Dortmund,Borussia Dortmund,away,Julian Brandt,141556,6.91,True,False
2324,2023/2024,1743466,2023-10-29 Eintracht Frankfurt-Borussia Dortmund,Borussia Dortmund,away,Julian Brandt,141556,6.91,False,False
2324,2023/2024,1743393,2023-08-18 Werder Bremen-Bayern Munich,Bayern,away,Kingsley Coman,125883,6.91,True,False
2324,2023/2024,1743557,2023-12-10 FC Koln-Mainz 05,Mainz,away,Leandro Barreiro,363038,6.91,True,False
2324,2023/2024,1743648,2024-04-13 Bochum-FC Heidenheim,FC Heidenheim,away,Lennard Maloney,352891,6.91,True,False
2324,2023/2024,1743413,2023-09-02 Borussia M.Gladbach-Bayern Munich,Bayern,away,Leon Goretzka,115519,6.91,True,False
2324,2023/2024,1743651,2024-04-14 Darmstadt-Freiburg,Freiburg,away,Manuel Gulde,77451,6.91,True,False
2324,2023/2024,1743426,2023-09-17 Darmstadt-Borussia M.Gladbach,Borussia M.Gladbach,away,Nico Elvedi,243534,6.91,False,False
2324,2023/2024,1743484,2023-12-20 Eintracht Frankfurt-Borussia M.Gladbach,Borussia M.Gladbach,away,Nico Elvedi,243534,6.91,True,False
2324,2023/2024,1743513,2024-01-27 Hoffenheim-FC Heidenheim,FC Heidenheim,away,Niklas Beste,353193,6.91,True,False
2324,2023/2024,1743467,2023-10-28 Borussia M.Gladbach-FC Heidenheim,FC Heidenheim,away,Patrick Mainka,361425,6.91,True,False
2324,2023/2024,1743406,2023-08-26 Bochum-Borussia Dortmund,Borussia Dortmund,away,Ramy Bensebaini,288892,6.91,True,False
2324,2023/2024,1743644,2024-04-13 RB Leipzig-Wolfsburg,Wolfsburg,away,Ridle Baku,356183,6.91,True,False
